-5.400339607392446 0.47442394495010376|-5.319937709962026 0.45148736238479614|none|none
4.327156607304708 0.6201538443565369|4.2369824091540735 0.6083911061286926|none|none
4.617870632802145 0.5481875538825989|4.6153942982303064 0.5461539030075073|none|none
-2.756176710128784 0.3812730312347412|-2.1488375663757324 0.9914681315422058|united-states|canada
-7.097343210374014 -0.42454925179481506|-7.131559137498037 -0.5015059113502502|none|none
-8.400804106389181 0.858132004737854|-8.274256769810812 1.0394312143325806|none|none
6.549751106892721 -0.07469210773706436|6.342365000640051 0.1128491759300232|none|none
-7.788599673901693 0.21328715980052948|-7.804466787968771 0.24830597639083862|none|none
6.1346106866942804 1.0634326934814453|5.172690812741415 0.8728876113891602|none|none
-6.1753747949944895 1.0733250379562378|-6.183617409561769 1.0816682577133179|none|none
-1.3118547201156616 0.7620521187782288|-1.3118231296539307 0.7619938850402832|united-states|united-states
6.436197255049841 1.0980303287506104|6.436803836618559 1.097135305404663|none|none
-5.988976959382192 1.0774887800216675|-5.991823081170217 1.1155198812484741|none|none
-2.1446681022644043 0.8169957995414734|-2.1362414360046387 0.7118943929672241|united-states|united-states
-6.132328648363249 1.0133090019226074|-6.132514257227079 1.013363242149353|none|none
-4.471923414860861 0.022574899718165398|-4.418789807950155 -0.10867997258901596|none|none
-1.0113542079925537 -0.651002824306488|-0.8938871622085571 -0.5502653121948242|argentina|brazil
0.08142507821321487 1.077297568321228|0.08451490104198456 1.0775485038757324|netherlands|netherlands
-6.200126152728693 1.0735759735107422|-6.20515708277096 1.064016342163086|none|none
6.941409532223837 1.176745891571045|6.939605418835775 1.1762865781784058|none|none
6.361740362142221 1.0333166122436523|6.3609549591885965 1.0349980592727661|none|none
0.19643671810626984 0.8516318798065186|0.21837325394153595 0.8067962527275085|italy|italy
2.1121675968170166 0.25674816966056824|1.8616117238998413 0.1888965666294098|philippines|vietnam
-6.02914992371668 1.1074249744415283|-6.048806745802061 1.0790544748306274|none|none
5.448619846497671 -0.3776894509792328|5.482296113167898 -0.4162735939025879|none|none
0.48958930373191833 0.8921156525611877|0.5366056561470032 0.9180623888969421|romania|russia
6.812540058289663 1.3129783868789673|6.812717799340383 1.3138445615768433|none|none
-5.916699681674139 1.071413278579712|-5.9163610378848475 1.0725066661834717|none|none
6.865663353596823 0.6560772657394409|6.891241315995352 0.5922804474830627|none|none
0.21837325394153595 0.8067962527275085|0.13168849050998688 0.8663923740386963|italy|italy
6.411274168883459 1.07042396068573|6.402171384786264 1.045555591583252|none|none
4.779195372258322 0.7574484348297119|4.779220167790548 0.7574462890625|none|none
4.753953401242391 0.8057461380958557|4.779195372258322 0.7574484348297119|none|none
-7.383445803319113 0.31991472840309143|-7.3236098925219935 0.23051485419273376|none|none
-1.312420129776001 0.7619177103042603|-1.3118547201156616 0.7620521187782288|united-states|united-states
1.447334885597229 1.1550449132919312|1.4468060731887817 1.153592824935913|russia|russia
7.266267899666921 0.45335718989372253|7.622164789830343 0.5635581612586975|none|none
0.1507023721933365 1.0134093761444092|0.15068456530570984 1.013450026512146|germany|germany
-4.944205824528829 0.5635581612586975|-4.794114057217733 0.5035098195075989|none|none
2.6709089279174805 -0.4986491799354553|2.6707897186279297 -0.49884533882141113|australia|australia
-5.628183130417959 1.1742573976516724|-5.802118454371588 1.1212871074676514|none|none
0.6564071774482727 1.178735613822937|0.5367423892021179 1.3045010566711426|russia|russia
-5.62817889848818 1.1742550134658813|-5.62764293352236 1.1750128269195557|none|none
2.4178102016448975 -0.65089350938797|2.022765636444092 -0.5872442722320557|australia|australia
6.272568225172357 0.9440189599990845|6.3073452098863285 0.846077024936676|none|none
-3.8442159334765833 0.6652253866195679|-3.844433609639303 0.6658658981323242|none|none
-5.773889962826864 0.7857070565223694|-5.687878553067343 0.880382776260376|none|none
-3.843785587941305 0.6675555109977722|-3.843818012868063 0.6675401329994202|none|none
6.367462199424402 1.0759509801864624|6.3677889371859 1.0773794651031494|none|none
0.09190254658460617 1.0766654014587402|0.09816189855337143 1.0669447183609009|netherlands|netherlands
-1.1104944944381714 0.8728876113891602|-1.283534288406372 0.892937421798706|canada|canada
-7.933925573025839 0.7432754039764404|-7.957621876393453 0.7918316721916199|none|none
1.8644248247146606 -0.10910363495349884|2.022765636444092 -0.5872442722320557|indonesia|australia
6.649869982396261 1.0728517770767212|6.608636174594061 1.134864330291748|none|none
6.123621199523107 0.7348884344100952|5.18292481104006 0.31991472840309143|none|none
0.10625810921192169 1.0806382894515991|0.10720710456371307 1.0800914764404297|netherlands|netherlands
4.991621557866232 0.7791860103607178|4.991496268902914 0.7793475985527039|none|none
6.324784193431036 0.9799829125404358|6.32527913922538 0.9783576726913452|none|none
0.2518267035484314 1.0123718976974487|0.25223106145858765 1.0128837823867798|czech-republic|czech-republic
6.698008124028341 0.7177315950393677|6.6981156210051935 0.7195887565612793|none|none
6.516524303947584 1.0804740190505981|6.537220690642492 1.1074249744415283|none|none
-5.830246214066641 0.8533192276954651|-5.876141909752981 0.825644314289093|none|none
-0.8933111429214478 -0.5326100587844849|-0.8932942152023315 -0.5498265027999878|brazil|brazil
0.2913622260093689 1.1155198812484741|0.2942083477973938 1.0774887800216675|poland|poland
6.830258254204885 0.5511400103569031|6.850982491170065 0.27480465173721313|none|none
-8.347134415303366 0.6326681971549988|-8.349371973668234 0.6300020813941956|none|none
0.33259469270706177 0.9449551701545715|0.33473730087280273 0.9441229104995728|hungary|hungary
4.9354382197009485 0.7382358908653259|4.929977838193075 0.7346062064170837|none|none
0.5456123948097229 0.5506563782691956|0.5677971839904785 0.27480465173721313|egypt|sudan
6.70412722626795 1.2150280475616455|6.704233590756552 1.2151368856430054|none|none
6.71393528977503 -0.4002548158168793|6.774349097405569 -0.4688257575035095|none|none
-4.356568519269125 0.026615014299750328|-4.4721694628344935 0.025463182479143143|none|none
6.24416266778578 1.1083345413208008|6.244196940456526 1.1084661483764648|none|none
-2.1287858486175537 0.7042357921600342|-2.1295573711395264 0.7050700783729553|united-states|united-states
0.11501313000917435 1.1007685661315918|0.12063755840063095 1.0884212255477905|netherlands|netherlands
6.501693684850828 1.1783396005630493|6.457588915024893 1.187239408493042|none|none
-0.8176358938217163 -0.42407023906707764|-0.8153103590011597 -0.4228554368019104|brazil|brazil
6.4420344720231455 0.8932193517684937|6.479622025285856 0.8516318798065186|none|none
-8.235896412526266 0.6163644194602966|-8.005620900784628 0.5385831594467163|none|none
-6.0498463104115885 1.0804740190505981|-6.04983297387232 1.0794355869293213|none|none
-2.756176710128784 0.3812730312347412|-2.1479222774505615 0.8580017685890198|united-states|united-states
6.359750304614202 1.0659745931625366|6.360235657786028 1.064204454421997|none|none
-0.14929714798927307 0.8298794031143188|-0.028466232120990753 0.9375676512718201|spain|france
6.738464121018545 0.8673872351646423|6.738940213118688 0.8669684529304504|none|none
6.432574037705557 0.9427302479743958|6.431013722215788 0.9426758885383606|none|none
-7.523780647908346 0.8180713653564453|-7.523852650319235 0.8214545249938965|none|none
-1.6507686376571655 0.7425627112388611|-1.6507152318954468 0.7425621747970581|united-states|united-states
6.360224839543001 1.0641860961914062|6.36056308100094 1.0639874935150146|none|none
0.10995891690254211 1.064864158630371|0.12808886170387268 1.07042396068573|netherlands|germany
6.938187483941213 1.1742573976516724|6.937332991753713 1.1765697002410889|none|none
0.3936738073825836 1.0449435710906982|0.3480730950832367 1.012313961982727|poland|poland
5.516383771096365 -0.35483139753341675|5.558258537446157 -0.370559424161911|none|none
-8.41059142747988 0.7033119201660156|-8.411710087453024 0.7042950987815857|none|none
-5.400339607392446 0.47442394495010376|-5.715388123189108 0.27480465173721313|none|none
-5.8279064933406275 0.8673872351646423|-5.827515129243032 0.8677859902381897|none|none
-5.8279064933406275 0.8673872351646423|-5.827430401240484 0.8669684529304504|none|none
0.15092411637306213 1.0135481357574463|0.1507023721933365 1.0134093761444092|germany|germany
-6.13070917526354 1.0139188766479492|-6.130667824541227 1.0139870643615723|none|none
7.266267899666921 0.45335718989372253|7.200030211602346 0.5413007140159607|none|none
-6.198670406137602 1.0775485038757324|-6.201760228966371 1.077297568321228|none|none
0.4070433974266052 0.825644314289093|0.4067661464214325 0.8257606029510498|bulgaria|bulgaria
4.3892895619021814 0.9007806181907654|4.587721172963278 1.0077975988388062|none|none
-5.6427093783961695 -0.05881782993674278|-5.714484755192892 0.005470569711178541|none|none
0.4167661666870117 0.7154589891433716|0.5824780464172363 0.6560772657394409|greece|cyprus
-0.8153690099716187 -0.42497554421424866|-0.8156034350395203 -0.4249245822429657|brazil|brazil
5.042517964039938 0.8214545249938965|5.042962614689962 0.8175160884857178|none|none
-5.750663284455435 1.0230610370635986|-5.750682000313894 1.0228252410888672|none|none
-6.200126152728693 1.0735759735107422|-6.20662030974497 1.0659745931625366|none|none
-0.6720308661460876 -0.22832727432250977|-0.8357123136520386 -0.2794305682182312|brazil|brazil
6.7162951866733 1.3234158754348755|6.599618081246511 1.2930153608322144|none|none
8.922001425419943 -0.6298641562461853|8.92191726366152 -0.6300039291381836|none|none
-7.523780647908346 0.8180713653564453|-7.52620250383486 0.8162940740585327|none|none
-1.2928671836853027 0.08033749461174011|-1.2922582626342773 0.0817907452583313|colombia|colombia
1.864593505859375 -0.10889943689107895|1.9266167879104614 0.026615014299750328|indonesia|malaysia
-0.6716360449790955 -0.06504951417446136|-1.0404245853424072 0.23051485419273376|brazil|barbados
-6.107852492724554 1.1109187602996826|-6.10878169933428 1.187239408493042|none|none
0.5824780464172363 0.6560772657394409|0.6080560088157654 0.5922804474830627|cyprus|israel
0.13236060738563538 0.9456931352615356|0.10562687367200851 0.9971345067024231|switzerland|luxembourg
7.683843795453207 0.22859010100364685|7.651211921368734 0.3093765079975128|none|none
0.08646368235349655 1.0762499570846558|0.09027983248233795 1.0728451013565063|netherlands|netherlands
-5.675129298363821 0.5922804474830627|-5.736112360154287 0.5511400103569031|none|none
6.227673679833309 1.0514543056488037|6.174627412353651 1.1066759824752808|none|none
4.753953401242391 0.8057461380958557|4.781456057225363 0.7578144073486328|none|none
6.360078741108076 1.0454797744750977|6.360206004475252 1.0454446077346802|none|none
-5.8279064933406275 0.8673872351646423|-5.827586505805151 0.8674348592758179|none|none
-4.473362867032186 0.023058118298649788|-4.418789807950155 -0.10867997258901596|none|none
6.05221034983267 0.1487586796283722|5.991965923701422 0.237105593085289|none|none
8.922204796467916 -0.6288187503814697|8.922192875538961 -0.6287963390350342|none|none
-6.067159939800398 1.1745445728302002|-6.1078049580203455 1.1108990907669067|none|none
-7.008112076913015 -0.370559424161911|-7.037020925675527 -0.4107121527194977|none|none
0.10720710456371307 1.0800914764404297|0.10781051218509674 1.0733250379562378|netherlands|netherlands
6.514054198061125 -0.15587666630744934|6.776806298886434 -0.272236704826355|none|none
6.569597814475195 0.9645217061042786|6.5686824957477015 0.9630643129348755|none|none
0.10625810921192169 1.0806382894515991|0.1155911311507225 1.0825779438018799|netherlands|netherlands
6.830258254204885 0.5511400103569031|6.865663353596823 0.6560772657394409|none|none
-1.0041754245758057 -0.7162051200866699|0.3222631812095642 -0.6310338973999023|argentina|south-africa
-5.802118454371588 1.1212871074676514|-5.63039350906481 1.1767867803573608|none|none
-0.025623196735978127 0.9387738108634949|-0.010617082007229328 0.9440189599990845|france|france
-6.135462705289022 0.9044972062110901|-6.083592687045233 0.9384490847587585|none|none
-3.8431552092181605 0.6668854355812073|-3.8435238043414515 0.6673257946968079|none|none
-8.432022873555319 0.9914681315422058|-8.431896511708395 0.9913893342018127|none|none
-7.104490105305807 -0.4108542501926422|-7.104513410721914 -0.4107441008090973|none|none
-7.3236098925219935 0.23051485419273376|-6.954821352158682 -0.06504951417446136|none|none
-6.1998710746513765 1.0735422372817993|-6.199566763137476 1.0744969844818115|none|none
7.286686126385824 -0.3609011471271515|6.97552609840502 -0.07063063979148865|none|none
-0.8935012221336365 -0.41880419850349426|-0.8613256812095642 -0.4599423110485077|brazil|brazil
0.3127293586730957 1.2969719171524048|0.31338411569595337 1.294922947883606|sweden|sweden
-6.183617409561769 1.0816682577133179|-6.185023408626215 1.0669447183609009|none|none
-5.626005951558248 1.1780681610107422|-5.626750353966848 1.1775187253952026|none|none
-3.9184089342700403 0.6463637948036194|-3.9182830492602747 0.646384596824646|none|none
0.15884916484355927 0.8932193517684937|0.15887197852134705 0.8932462334632874|italy|italy
6.573237452899114 0.9890542030334473|6.536840114985601 1.0129121541976929|none|none
6.649987999592916 1.0726925134658813|6.651742253695623 1.072878122329712|none|none
6.43578747311701 1.014487385749817|6.476282138620512 0.9959394335746765|none|none
0.10202177613973618 1.0380088090896606|0.11879812180995941 1.0442203283309937|netherlands|germany
6.366991814468996 1.0753319263458252|6.367462199424402 1.0759509801864624|none|none
-1.232615351676941 -0.6199737191200256|-1.2445991039276123 -0.7889527678489685|chile|argentina
-1.0867794752120972 -0.7340041995048523|-1.0041754245758057 -0.7162051200866699|argentina|argentina
1.9266167879104614 0.026615014299750328|2.0261991024017334 0.10471026599407196|malaysia|malaysia
0.055373940616846085 0.9003320336341858|0.08329765498638153 0.9014223217964172|france|france
6.420682002102033 0.8927138447761536|6.417406190429823 0.8978664875030518|none|none
5.162933890019552 -0.5778713822364807|5.081708375607626 -0.608465313911438|none|none
-7.595008436833517 0.7619938850402832|-7.595324222241537 0.7617786526679993|none|none
6.388812180851595 0.9971345067024231|6.389896076415674 0.9994524717330933|none|none
-5.9271604160415094 0.8767234086990356|-5.926047120486395 0.8766319751739502|none|none
-6.224005613719122 0.1128491759300232|-6.286536622104244 0.09718675911426544|none|none
-6.206163045261995 1.0341702699661255|-6.206390816961424 1.034430980682373|none|none
2.2162067890167236 0.7084475159645081|2.214733362197876 0.70869380235672|korea-rep-|korea-rep-
-1.7310097217559814 0.3443296253681183|-1.5212814807891846 0.24830597639083862|brazil|honduras
6.376348849629061 0.8414528965950012|6.320032663886444 0.7948427796363831|none|none
0.5064128637313843 0.7875016331672668|0.4997345507144928 0.8613702654838562|turkey|romania
6.501693684850828 1.1783396005630493|6.499190408979551 1.1766059398651123|none|none
-5.830246214066641 0.8533192276954651|-5.783450756465093 0.8613702654838562|none|none
-2.144850730895996 0.8950023651123047|-2.1449625492095947 0.8949458599090576|united-states|united-states
-1.505414366722107 0.21328715980052948|-1.4675079584121704 0.1741344928741455|nicaragua|costa-rica
6.397257987652914 1.1018526554107666|6.39720663825144 1.1018098592758179|none|none
6.940364662800924 1.1780681610107422|6.940545145665304 1.1768314838409424|none|none
0.30223342776298523 1.4039552211761475|0.3536173105239868 1.458972692489624|sweden|sweden
7.651211921368734 0.3093765079975128|7.826644961033956 0.40451890230178833|none|none
6.376072671507494 1.3306970596313477|6.464613203202383 1.4434624910354614|none|none
6.367462199424402 1.0759509801864624|6.364677105342047 1.0772172212600708|none|none
4.137915674840109 0.8950477242469788|4.13833457628359 0.8950023651123047|none|none
4.13833457628359 0.8950023651123047|4.1382227579699915 0.8949458599090576|none|none
-7.567012731228964 0.7802137136459351|-7.436350409184591 0.3276953399181366|none|none
5.389488402997152 -0.41806474328041077|5.423897687588827 -0.2950521409511566|none|none
4.15533429781069 0.7048624157905579|4.15362793604006 0.7050700783729553|none|none
6.714523379002706 1.2973958253860474|6.718103889619009 1.3241077661514282|none|none
0.10353822261095047 1.0658084154129028|0.10781051218509674 1.0733250379562378|netherlands|netherlands
-6.1550964454757136 1.07042396068573|-6.173226390277044 1.064864158630371|none|none
6.894320849572317 -0.2793594002723694|6.825156811867849 -0.3163681626319885|none|none
6.738464121018545 0.8673872351646423|6.736124400292532 0.8533192276954651|none|none
-7.933925573025839 0.7432754039764404|-7.933900539075033 0.7425621747970581|none|none
-2.756176710128784 0.3812730312347412|-2.1446681022644043 0.8169957995414734|united-states|united-states
-6.063826445733206 1.174983263015747|-6.057542834674017 1.1718395948410034|none|none
-7.668701473866598 0.8483060002326965|-7.735959235821859 0.820253849029541|none|none
2.6387319564819336 -0.6300039291381836|2.9758353233337402 -0.9032326340675354|australia|new-zealand
0.2782646417617798 0.901331901550293|0.2699320912361145 0.9327464699745178|croatia|austria
6.808682862912313 -0.03421374037861824|6.850982491170065 0.27480465173721313|none|none
-7.635106627141134 0.7406353950500488|-7.63510495821108 0.7406541109085083|none|none
0.25285837054252625 0.9073558449745178|0.21837325394153595 0.8067962527275085|slovenia|italy
-5.6427093783961695 -0.05881782993674278|-5.757687751446859 -0.03421374037861824|none|none
4.999651018773214 0.892937421798706|5.038217846547262 0.8232566714286804|none|none
-7.735959235821859 0.820253849029541|-7.73591131368746 0.8201726675033569|none|none
0.1374966949224472 0.8927138447761536|0.13386666774749756 0.8835502862930298|italy|italy
-3.8314388434039515 0.7126994132995605|-3.8431552092181605 0.6668854355812073|none|none
6.435634408389227 1.0139358043670654|6.434648577366964 1.0138473510742188|none|none
-3.614598814641134 -0.5031149983406067|-3.6803086439715784 -0.6582059860229492|none|none
-4.532858316098348 0.09308041632175446|-4.882526818905966 0.22859010100364685|none|none
7.166031006966726 0.47442394495010376|7.200030211602346 0.5413007140159607|none|none
4.9710463921176355 0.7617786526679993|4.970765177403585 0.7619177103042603|none|none
0.42127084732055664 1.214240550994873|0.3254508674144745 1.134864330291748|latvia|poland
4.292113844548361 1.0394312143325806|4.134474102650778 0.9913893342018127|none|none
-1.1531651020050049 0.3276953399181366|-1.2026695013046265 0.21271072328090668|united-states|netherlands-antilles
6.366803851221697 1.0744969844818115|6.366991814468996 1.0753319263458252|none|none
-6.0166195074664515 -0.07469210773706436|-5.757687751446859 -0.03421374037861824|none|none
0.6527917981147766 1.1767867803573608|0.6540975570678711 1.17886221408844|russia|russia
6.416922856365339 0.8836399912834167|6.416737992559568 0.8823105692863464|none|none
6.939605418835775 1.1762865781784058|6.937332991753713 1.1765697002410889|none|none
-0.1485617607831955 1.0634381771087646|-0.1485746204853058 1.0634326934814453|ireland|ireland
-0.039093978703022 1.1087825298309326|-0.03898836672306061 1.1084661483764648|united-kingdom|united-kingdom
0.09288736432790756 1.3306970596313477|0.18142789602279663 1.4434624910354614|norway|norway
2.3647713661193848 0.6463422179222107|2.364844560623169 0.6459521055221558|japan|japan
0.22707845270633698 0.9520485401153564|0.22759771347045898 0.9528470039367676|austria|austria
0.08380650728940964 1.0753319263458252|0.08326713740825653 1.0742427110671997|netherlands|netherlands
5.0436827580081385 0.811115026473999|5.040168110524313 0.8162940740585327|none|none
-3.864260498677389 -0.6512891054153442|-3.614598814641134 -0.5031149983406067|none|none
0.3222631812095642 -0.6310338973999023|0.47984564304351807 -0.53557288646698|south-africa|lesotho
-5.314798180256979 -0.3731859624385834|-5.714194897805349 -0.46922382712364197|none|none
0.5422272086143494 -0.543872058391571|0.5409203767776489 -0.5448637008666992|south-africa|south-africa
8.094201151524679 0.025463182479143143|8.093894306813375 0.02317495085299015|none|none
-5.92580765882601 0.8765825033187866|-5.926047120486395 0.8766319751739502|none|none
6.764252159987585 1.1212871074676514|6.819927696381704 1.3045010566711426|none|none
-7.383642498646871 -0.17384304106235504|-7.355890933667318 0.18692690134048462|none|none
6.382753204797403 1.0816682577133179|6.375087853764192 1.0766654014587402|none|none
-6.1306960622416895 1.0139580965042114|-6.130726088081495 1.0139464139938354|none|none
0.9683871269226074 -0.3731859624385834|0.5422272086143494 -0.543872058391571|runion|south-africa
0.249761164188385 0.9219685196876526|0.22759771347045898 0.9528470039367676|austria|austria
-5.993133161460058 0.9890542030334473|-6.029530499373571 1.0129121541976929|none|none
5.3076779286014 -0.4969066381454468|5.3898741642581385 -0.5326100587844849|none|none
6.257562110443608 0.9387738108634949|6.255709635336892 0.9369189739227295|none|none
3.527008597050802 0.3812730312347412|4.135263029729025 0.8580017685890198|none|none
-0.05551162734627724 1.0514543056488037|-0.011069686152040958 1.0527292490005493|united-kingdom|united-kingdom
-4.064444367085592 0.7050485014915466|-3.9184089342700403 0.6463637948036194|none|none
-6.192905474697248 1.0728451013565063|-6.185023408626215 1.0669447183609009|none|none
5.2244818846331995 -0.610057532787323|5.22356099287142 -0.58256995677948|none|none
6.4432527909623545 0.9760848879814148|6.433691505585806 1.0129001140594482|none|none
6.514216918741361 1.0815197229385376|6.516524303947584 1.0804740190505981|none|none
4.134474102650778 0.9913893342018127|4.134471718464987 0.9914011359214783|none|none
1.6208640336990356 1.1853747367858887|1.4468766450881958 1.15594482421875|russia|russia
0.5677971839904785 0.27480465173721313|0.5687005519866943 0.005470569711178541|sudan|uganda
-6.130631555114881 1.0135903358459473|-6.090803075824873 0.9952540993690491|none|none
-7.471069637929098 -0.7391958236694336|-7.418202940617697 -0.8273489475250244|none|none
-8.143805448208944 0.6554650068283081|-8.235896412526266 0.6163644194602966|none|none
-0.8012142777442932 -0.4167545437812805|-0.8008891940116882 -0.4162735939025879|brazil|brazil
6.373465139661924 1.0728451013565063|6.369648989533083 1.0762499570846558|none|none
4.988609615956442 0.7767837643623352|4.991496268902914 0.7793475985527039|none|none
1.54320228099823 0.4047316312789917|1.412777066230774 0.4867144227027893|india|india
-4.421573583279745 0.1888965666294098|-4.436279479657308 0.37560948729515076|none|none
0.15313059091567993 1.097066879272461|0.15361852943897247 1.097135305404663|germany|germany
-7.522687856351034 0.811115026473999|-7.529833380375997 0.8048842549324036|none|none
-7.75608724752535 0.6265246272087097|-7.708456460629598 0.5559926629066467|none|none
6.359970983360903 1.0454682111740112|6.360206004475252 1.0454446077346802|none|none
-1.13969087600708 -0.4352467358112335|-0.975507378578186 -0.4969066381454468|argentina|argentina
0.0770222619175911 1.0341702699661255|0.07679449021816254 1.034430980682373|belgium|belgium
-1.1350176334381104 -0.8273489475250244|0.3222631812095642 -0.6310338973999023|argentina|south-africa
-6.132679108773367 1.0129001140594482|-6.132591445242063 1.0132958889007568|none|none
-6.168172177170412 1.1007685661315918|-6.169163976107733 1.1018098592758179|none|none
0.04137222468852997 0.9813247323036194|0.041219327598810196 0.9815442562103271|france|france
-6.1769271979676645 1.0806382894515991|-6.183617409561769 1.0816682577133179|none|none
4.9903181234942835 0.08033749461174011|4.815677348767416 0.1741344928741455|none|none
-7.5267221371280115 0.8216260671615601|-7.523780647908346 0.8180713653564453|none|none
1.8204660415649414 1.074323296546936|2.3018009662628174 0.8357352614402771|russia|russia
6.411274168883459 1.07042396068573|6.403822865580217 1.0884212255477905|none|none
1.993537187576294 0.39968717098236084|1.9939777851104736 0.3987913727760315|china|china
8.30525261560549 -0.5891169309616089|6.60544848838915 -0.6310338973999023|none|none
0.15034964680671692 0.8794323801994324|0.15884916484355927 0.8932193517684937|italy|italy
-6.082025576625959 0.9611325860023499|-6.123117823396818 0.9760848879814148|none|none
0.13523581624031067 0.9729107618331909|0.10562687367200851 0.9971345067024231|france|luxembourg
2.5293407440185547 -0.7143378257751465|2.0220673084259033 -0.5891169309616089|australia|australia
-0.8155460953712463 -0.42479750514030457|-0.815064549446106 -0.4244384169578552|brazil|brazil
-0.06320679932832718 0.7729473114013672|-0.15956410765647888 0.7348884344100952|spain|portugal
0.3156454265117645 1.2941163778305054|0.31317049264907837 1.2963961362838745|sweden|sweden
4.5914300123797815 0.6105626225471497|4.5933623949634 0.6065905094146729|none|none
6.369590346013204 1.0762985944747925|6.369592841957704 1.07630455493927|none|none
-8.411077324544088 0.7063327431678772|-8.415298287068502 0.7057568430900574|none|none
-7.974674407635824 0.6118585467338562|-7.933900539075033 0.7425621747970581|none|none
8.920931164418356 -0.6271750926971436|8.922192875538961 -0.6287963390350342|none|none
6.272115621027545 1.0527292490005493|6.227673679833309 1.0514543056488037|none|none
-5.602951888238088 0.8823007941246033|-5.603103820477621 0.8818548321723938|none|none
0.3127293586730957 1.2969719171524048|0.31317049264907837 1.2963961362838745|sweden|sweden
2.218740940093994 0.7050485014915466|2.274613618850708 0.6228758692741394|korea-rep-|japan
8.647961680089132 0.6463637948036194|8.584676090870992 0.8351717591285706|none|none
5.467883590851919 -0.4246833026409149|5.46763921180834 -0.42479750514030457|none|none
-0.6716360449790955 -0.06504951417446136|-0.6730512380599976 -0.06542740017175674|brazil|brazil
-0.8511894345283508 -0.400316447019577|-0.8929319977760315 -0.41861531138420105|brazil|brazil
8.497918669377462 0.70869380235672|8.49939209619631 0.7084475159645081|none|none
-4.452104393635885 0.2032274454832077|-4.527090016995565 0.24799400568008423|none|none
-0.7538356184959412 -0.4107121527194977|-0.724926769733429 -0.370559424161911|brazil|brazil
-1.2026695013046265 0.21271072328090668|-1.2206926345825195 0.32840439677238464|netherlands-antilles|dominican-republic
0.5291174054145813 1.314687728881836|0.5295299887657166 1.3138388395309448|russia|russia
-6.131631125007765 1.0137295722961426|-6.131731439624922 1.0138053894042969|none|none
-6.183470350001947 0.8854448199272156|-6.196341496204035 0.8810840845108032|none|none
0.3536173105239868 1.458972692489624|0.4445057213306427 1.5069704055786133|sweden|finland
6.338559247796432 0.9003320336341858|6.338031023983852 0.9012433290481567|none|none
-6.147274632249967 0.9722180962562561|-6.134178091083662 0.9448845386505127|none|none
-1.292754054069519 0.7807514071464539|-1.2927167415618896 0.7809196710586548|united-states|united-states
0.14772260189056396 0.9044972062110901|0.15760616958141327 0.8932952284812927|italy|italy
-6.197002936397688 1.0747829675674438|-6.197893720363275 1.0757403373718262|none|none
-7.354544583951132 0.27026280760765076|-7.3236098925219935 0.23051485419273376|none|none
-5.753830556069509 1.3129783868789673|-5.75409841934313 1.3147021532058716|none|none
-4.421573583279745 0.1888965666294098|-4.4721694628344935 0.025463182479143143|none|none
8.114683810864584 0.2028752863407135|8.144797031079428 0.1888965666294098|none|none
0.6550021767616272 1.1742573976516724|0.48106685280799866 1.1212871074676514|russia|belarus
5.219414893780844 -0.6440919041633606|5.2244818846331995 -0.610057532787323|none|none
-2.0635952949523926 0.6328948140144348|-2.0661866664886475 0.6300020813941956|united-states|united-states
-1.5294718742370605 0.806307852268219|-1.5292319059371948 0.8057461380958557|united-states|united-states
-6.131722036992208 1.0138473510742188|-6.130636144672529 1.014562726020813|none|none
-7.626993481312887 -0.21280281245708466|-7.5277844111071985 -0.7889527678489685|none|none
4.999357883130209 0.7802137136459351|5.038217846547262 0.8232566714286804|none|none
-2.1361188888549805 0.7133098244667053|-2.1362414360046387 0.7118943929672241|united-states|united-states
4.834526364003317 0.7655677795410156|4.931236330662863 0.7407808899879456|none|none
-0.05199562758207321 1.1063288450241089|-0.05769955366849899 1.1829758882522583|united-kingdom|united-kingdom
6.360207569097177 1.0341702699661255|6.361740362142221 1.0333166122436523|none|none
-7.910803739224569 0.8806920647621155|-7.957621876393453 0.7918316721916199|none|none
0.5456123948097229 0.5506563782691956|0.5824780464172363 0.6560772657394409|egypt|cyprus
0.11039207875728607 1.0023902654647827|0.1075981929898262 1.0008692741394043|luxembourg|luxembourg
-7.574860397969381 0.7799327969551086|-7.574765984212057 0.7798840999603271|none|none
1.813285231590271 0.023332839831709862|1.8137785196304321 0.02309313416481018|singapore|singapore
-6.241813082491056 0.9813247323036194|-6.241783574466602 0.9812441468238831|none|none
0.5290868878364563 1.3147021532058716|0.5291174054145813 1.314687728881836|russia|russia
0.47984564304351807 -0.53557288646698|0.48939093947410583 -0.4741958975791931|lesotho|south-africa
6.458115134631292 1.1109129190444946|6.458518121634619 1.1109187602996826|none|none
-5.984510515128271 0.9614226222038269|-5.996772799883978 0.9645217061042786|none|none
0.15146327018737793 1.0138473510742188|0.1514538675546646 1.0138053894042969|germany|germany
-1.4729121923446655 0.6265205144882202|-1.4729019403457642 0.6265246272087097|united-states|united-states
-0.026423953473567963 0.21764083206653595|-0.008154701441526413 0.7519976496696472|burkina-faso|spain
0.31446245312690735 1.2924582958221436|0.20949144661426544 1.2403002977371216|sweden|sweden
6.698008124028341 0.7177315950393677|6.699951473866598 0.7154589891433716|none|none
6.5360436777221125 0.9073558449745178|6.535562966261999 0.9075399041175842|none|none
