-6.187435198818342 1.0506025552749634|-6.173226390277044 1.064864158630371|-6.1799523944603365 1.065505027770996|none|none|none
-6.163645703588621 1.0729053020477295|-6.165072258804933 1.073102355003357|-6.173226390277044 1.064864158630371|none|none|none
-6.165072258804933 1.073102355003357|-6.163645703588621 1.0729053020477295|-6.16485777894129 1.07425856590271|none|none|none
-6.187435198818342 1.0506025552749634|-6.1896459127413195 1.057306170463562|-6.197154645119802 1.0542844533920288|none|none|none
-6.205415655170576 1.0349980592727661|-6.1822867582189005 1.0361253023147583|-6.187435198818342 1.0506025552749634|none|none|none
-6.204630252216951 1.0333166122436523|-6.205415655170576 1.0349980592727661|-6.205452244971887 1.034847378730774|none|none|none
-6.1550964454757136 1.07042396068573|-6.163645703588621 1.0729053020477295|-6.173226390277044 1.064864158630371|none|none|none
-6.052153695617811 1.0815197229385376|-6.107136715446607 1.0943467617034912|-6.049769852553503 1.0784871578216553|none|none|none
-6.130636144672529 1.014562726020813|-6.151793603097097 1.0710840225219727|-6.16332865903248 1.0433533191680908|none|none|none
-6.090088475738661 0.9959394335746765|-6.107136715446607 1.0943467617034912|-6.130636144672529 1.014562726020813|none|none|none
-6.164199229572908 1.045555591583252|-6.1550964454757136 1.07042396068573|-6.173226390277044 1.064864158630371|none|none|none
-6.16332865903248 1.0433533191680908|-6.151793603097097 1.0710840225219727|-6.164199229572908 1.045555591583252|none|none|none
-6.052153695617811 1.0815197229385376|-6.0498463104115885 1.0804740190505981|-6.02914992371668 1.1074249744415283|none|none|none
-5.987897042428152 1.0783109664916992|-5.991823081170217 1.1155198812484741|-5.988976959382192 1.0774887800216675|none|none|none
-6.048806745802061 1.0790544748306274|-5.988976959382192 1.0774887800216675|-6.02914992371668 1.1074249744415283|none|none|none
-5.916500631962911 1.0728517770767212|-5.914628360663549 1.072878122329712|-5.879057619963781 1.0985859632492065|none|none|none
-5.919160340224401 1.0710982084274292|-5.916500631962911 1.0728517770767212|-5.957734439765112 1.134864330291748|none|none|none
-5.987749550734655 1.0776984691619873|-5.987211738024847 1.0787798166275024|-5.987897042428152 1.0783109664916992|none|none|none
-5.987211738024847 1.0787798166275024|-5.987763766442434 1.0776066780090332|-5.943559084330694 1.059388279914856|none|none|none
-5.919160340224401 1.0710982084274292|-5.957734439765112 1.134864330291748|-5.943559084330694 1.059388279914856|none|none|none
-5.879057619963781 1.0985859632492065|-5.914628360663549 1.072878122329712|-5.889511499797003 1.0449435710906982|none|none|none
-5.802118454371588 1.1212871074676514|-5.889511499797003 1.0449435710906982|-5.750902239476339 1.022627353668213|none|none|none
-5.793596003447668 0.8921156525611877|-5.801853809748785 0.9359362721443176|-5.813494686280386 0.9206157922744751|none|none|none
-5.801853809748785 0.9359362721443176|-5.889511499797003 1.0449435710906982|-5.912400994692938 0.9766460657119751|none|none|none
0.10569000244140625 0.9121422171592712|0.10012225806713104 0.8860689997673035|0.1072448119521141 0.9113951325416565|switzerland|france|switzerland
0.13373754918575287 0.8836399912834167|0.10012225806713104 0.8860689997673035|0.133552685379982 0.8823105692863464|italy|france|italy
0.04137222468852997 0.9813247323036194|0.041219327598810196 0.9815442562103271|0.041401732712984085 0.9812441468238831|france|france|france
0.04209383204579353 0.9783576726913452|0.10562687367200851 0.9971345067024231|0.10398252308368683 1.0011723041534424|france|luxembourg|luxembourg
0.10562687367200851 0.9971345067024231|0.10569000244140625 0.9121422171592712|0.13236060738563538 0.9456931352615356|luxembourg|switzerland|switzerland
0.041401732712984085 0.9812441468238831|0.04209383204579353 0.9783576726913452|0.10398252308368683 1.0011723041534424|france|france|luxembourg
0.04132043942809105 0.981436550617218|0.04137222468852997 0.9813247323036194|0.10398252308368683 1.0011723041534424|france|france|luxembourg
0.07855505496263504 1.0333166122436523|0.04104822501540184 0.9818951487541199|0.10398252308368683 1.0011723041534424|belgium|france|luxembourg
0.0770222619175911 1.0341702699661255|0.07772249728441238 1.034847378730774|0.07679449021816254 1.034430980682373|belgium|belgium|belgium
0.07855505496263504 1.0333166122436523|0.0770222619175911 1.0341702699661255|0.04104822501540184 0.9818951487541199|belgium|belgium|france
0.08361854404211044 1.0744969844818115|0.08631262183189392 1.0745422840118408|0.0861823707818985 1.0747829675674438|netherlands|netherlands|netherlands
0.08586204797029495 1.0756345987319946|0.08529158681631088 1.0757403373718262|0.0861823707818985 1.0747829675674438|netherlands|netherlands|netherlands
0.08607777208089828 1.0757378339767456|0.08529158681631088 1.0757403373718262|0.08586204797029495 1.0756345987319946|netherlands|netherlands|netherlands
0.09353939443826675 1.057306170463562|0.09816189855337143 1.0669447183609009|0.08794432878494263 1.0576127767562866|netherlands|netherlands|netherlands
0.08794432878494263 1.0576127767562866|0.09027983248233795 1.0728451013565063|0.08165591210126877 1.0618135929107666|netherlands|netherlands|netherlands
0.09816189855337143 1.0669447183609009|0.09353939443826675 1.057306170463562|0.10323291271924973 1.065505027770996|netherlands|netherlands|netherlands
0.10995891690254211 1.064864158630371|0.10353822261095047 1.0658084154129028|0.10323291271924973 1.065505027770996|netherlands|netherlands|netherlands
0.11811304837465286 1.073102355003357|0.10781051218509674 1.0733250379562378|0.10995891690254211 1.064864158630371|netherlands|netherlands|netherlands
0.11626578867435455 1.075888752937317|0.11811304837465286 1.073102355003357|0.11832752823829651 1.07425856590271|netherlands|netherlands|netherlands
0.08607777208089828 1.0757378339767456|0.08586204797029495 1.0756345987319946|0.08620670437812805 1.0748047828674316|netherlands|netherlands|netherlands
0.08620670437812805 1.0748047828674316|0.08586204797029495 1.0756345987319946|0.0861823707818985 1.0747829675674438|netherlands|netherlands|netherlands
0.07702069729566574 1.0454446077346802|0.0957501083612442 1.0506025552749634|0.08603066205978394 1.0542844533920288|belgium|netherlands|netherlands
0.08603066205978394 1.0542844533920288|0.09353939443826675 1.057306170463562|0.08794432878494263 1.0576127767562866|netherlands|netherlands|netherlands
0.07702069729566574 1.0454446077346802|0.07776965200901031 1.0349980592727661|0.0957501083612442 1.0506025552749634|belgium|belgium|netherlands
0.07776965200901031 1.0349980592727661|0.07772249728441238 1.034847378730774|0.07773306220769882 1.034847378730774|belgium|belgium|belgium
0.11953960359096527 1.0729053020477295|0.12808886170387268 1.07042396068573|0.11832752823829651 1.07425856590271|netherlands|germany|netherlands
0.17604859173297882 1.0943467617034912|0.2310316115617752 1.0815197229385376|0.17538034915924072 1.1108990907669067|germany|germany|germany
0.17604859173297882 1.0943467617034912|0.131391704082489 1.0710840225219727|0.1525491625070572 1.014562726020813|germany|germany|germany
0.131391704082489 1.0710840225219727|0.12808886170387268 1.07042396068573|0.11898607760667801 1.045555591583252|germany|germany|germany
0.17538034915924072 1.1108990907669067|0.2310316115617752 1.0815197229385376|0.2540353834629059 1.1074249744415283|germany|germany|poland
0.2942083477973938 1.0774887800216675|0.2913622260093689 1.1155198812484741|0.2540353834629059 1.1074249744415283|poland|poland|poland
0.3666846752166748 1.0728517770767212|0.40412768721580505 1.0985859632492065|0.3254508674144745 1.134864330291748|poland|poland|poland
0.2959735691547394 1.0787798166275024|0.2913622260093689 1.1155198812484741|0.2952882647514343 1.0783109664916992|poland|poland|poland
0.3254508674144745 1.134864330291748|0.2959735691547394 1.0787798166275024|0.3396262228488922 1.059388279914856|poland|poland|poland
0.48106685280799866 1.1212871074676514|0.40412768721580505 1.0985859632492065|0.3936738073825836 1.0449435710906982|belarus|poland|poland
0.48106685280799866 1.1212871074676514|0.5322830677032471 1.022627353668213|0.5325220227241516 1.0230610370635986|belarus|ukraine|ukraine
0.3936738073825836 1.0449435710906982|0.4813314974308014 0.9359362721443176|0.5322830677032471 1.022627353668213|poland|romania|ukraine
6.57739365497698 1.0774887800216675|6.578523818646566 1.0776861906051636|6.578508112822668 1.0777168273925781|none|none|none
6.516524303947584 1.0804740190505981|6.517563868557112 1.0790544748306274|6.537220690642492 1.1074249744415283|none|none|none
6.578473571931021 1.0783109664916992|6.57739365497698 1.0774887800216675|6.578455183898107 1.0778824090957642|none|none|none
6.578621063624517 1.0776984691619873|6.578473571931021 1.0783109664916992|6.578455183898107 1.0778824090957642|none|none|none
6.578523818646566 1.0776861906051636|6.578621063624517 1.0776984691619873|6.578508112822668 1.0777168273925781|none|none|none
6.514216918741361 1.0815197229385376|6.5165376404868525 1.0794355869293213|6.516524303947584 1.0804740190505981|none|none|none
6.435734469686643 1.014562726020813|6.414577011262075 1.0710840225219727|6.403041955326692 1.0433533191680908|none|none|none
6.435734469686643 1.014562726020813|6.435644526277677 1.0139464139938354|6.43578747311701 1.014487385749817|none|none|none
6.458565656338827 1.1108990907669067|6.514216918741361 1.0815197229385376|6.537220690642492 1.1074249744415283|none|none|none
6.435634408389227 1.0139358043670654|6.434739489351408 1.0137295722961426|6.435642961655752 1.0139164924621582|none|none|none
6.434639174734251 1.0138053894042969|6.434739489351408 1.0137295722961426|6.434648577366964 1.0138473510742188|none|none|none
6.434639174734251 1.0138053894042969|6.434109423552648 1.0135481357574463|6.43445368507971 1.0135468244552612|none|none|none
6.433779169117109 1.0132958889007568|6.434041965995924 1.0133090019226074|6.433856357132093 1.013363242149353|none|none|none
6.434041965995924 1.0133090019226074|6.434109423552648 1.0135481357574463|6.433887679372923 1.0134093761444092|none|none|none
6.433779169117109 1.0132958889007568|6.433804426585333 1.0133403539657593|6.433081690465109 1.0133112668991089|none|none|none
6.435644526277677 1.0139464139938354|6.435702789817945 1.0139870643615723|6.43578747311701 1.014487385749817|none|none|none
6.4356504569398325 1.0139474868774414|6.435661439095632 1.0139188766479492|6.435674552117483 1.0139580965042114|none|none|none
6.435644526277677 1.0139464139938354|6.435674552117483 1.0139580965042114|6.435702789817945 1.0139870643615723|none|none|none
6.4356504569398325 1.0139474868774414|6.435644526277677 1.0139464139938354|6.435642961655752 1.0139164924621582|none|none|none
6.433300558720724 1.0141674280166626|6.433081690465109 1.0133112668991089|6.433869872485296 1.013450026512146|none|none|none
6.433300558720724 1.0141674280166626|6.403041955326692 1.0433533191680908|6.4026574606644076 1.0359764099121094|none|none|none
6.4026574606644076 1.0359764099121094|6.401983428989546 1.0442203283309937|6.385207083319322 1.0380088090896606|none|none|none
6.384083856140272 1.0361253023147583|6.385207083319322 1.0380088090896606|6.37893541554083 1.0506025552749634|none|none|none
6.37893541554083 1.0506025552749634|6.376724701617853 1.057306170463562|6.36921596923937 1.0542844533920288|none|none|none
6.366803851221697 1.0744969844818115|6.36949792901148 1.0745422840118408|6.369367677961485 1.0747829675674438|none|none|none
6.369047355149881 1.0756345987319946|6.368476893995897 1.0757403373718262|6.369367677961485 1.0747829675674438|none|none|none
6.3692630792604845 1.0757378339767456|6.368476893995897 1.0757403373718262|6.369047355149881 1.0756345987319946|none|none|none
6.376724701617853 1.057306170463562|6.381347205732958 1.0669447183609009|6.371129635964529 1.0576127767562866|none|none|none
6.371129635964529 1.0576127767562866|6.373465139661924 1.0728451013565063|6.364841219280855 1.0618135929107666|none|none|none
6.381347205732958 1.0669447183609009|6.376724701617853 1.057306170463562|6.386418219898836 1.065505027770996|none|none|none
6.393144224082128 1.064864158630371|6.386723529790537 1.0658084154129028|6.386418219898836 1.065505027770996|none|none|none
6.401298355554239 1.073102355003357|6.390995819364683 1.0733250379562378|6.393144224082128 1.064864158630371|none|none|none
6.399451095853941 1.075888752937317|6.401298355554239 1.073102355003357|6.401512835417883 1.07425856590271|none|none|none
6.3692630792604845 1.0757378339767456|6.369047355149881 1.0756345987319946|6.369392011557714 1.0748047828674316|none|none|none
6.369392011557714 1.0748047828674316|6.369047355149881 1.0756345987319946|6.369367677961485 1.0747829675674438|none|none|none
6.36921596923937 1.0542844533920288|6.376724701617853 1.057306170463562|6.371129635964529 1.0576127767562866|none|none|none
6.4027249107705515 1.0729053020477295|6.411274168883459 1.07042396068573|6.401512835417883 1.07425856590271|none|none|none
6.414577011262075 1.0710840225219727|6.411274168883459 1.07042396068573|6.402171384786264 1.045555591583252|none|none|none
0.4560107886791229 0.8673387169837952|0.45293909311294556 0.8533192276954651|0.4997345507144928 0.8613702654838562|romania|bulgaria|romania
0.4560107886791229 0.8673387169837952|0.48958930373191833 0.8921156525611877|0.4557975232601166 0.8686122298240662|romania|romania|romania
0.48958930373191833 0.8921156525611877|0.4813314974308014 0.9359362721443176|0.46969062089920044 0.9206157922744751|romania|romania|romania
0.45293909311294556 0.8533192276954651|0.4070433974266052 0.825644314289093|0.40825873613357544 0.8246444463729858|bulgaria|bulgaria|bulgaria
0.40771326422691345 0.8250485062599182|0.4078809916973114 0.82466721534729|0.40825873613357544 0.8246444463729858|bulgaria|bulgaria|bulgaria
0.40771326422691345 0.8250485062599182|0.4070433974266052 0.825644314289093|0.40725964307785034 0.8241041898727417|bulgaria|bulgaria|bulgaria
0.4070433974266052 0.825644314289093|0.45293909311294556 0.8533192276954651|0.4067661464214325 0.8257606029510498|bulgaria|bulgaria|bulgaria
0.4067661464214325 0.8257606029510498|0.370661199092865 0.8996002078056335|0.3574114143848419 0.8760373592376709|bulgaria|romania|serbia
0.3558003604412079 0.8766003251075745|0.35562369227409363 0.8765530586242676|0.3574114143848419 0.8760373592376709|serbia|serbia|serbia
0.33339840173721313 0.9443140029907227|0.33473730087280273 0.9441229104995728|0.33259469270706177 0.9449551701545715|hungary|hungary|hungary
0.2699320912361145 0.9327464699745178|0.2787187099456787 0.9010707139968872|0.33259469270706177 0.9449551701545715|austria|croatia|hungary
0.370661199092865 0.8996002078056335|0.33473730087280273 0.9441229104995728|0.35562369227409363 0.8765530586242676|romania|hungary|serbia
0.2699320912361145 0.9327464699745178|0.24985703825950623 0.9218811988830566|0.25285837054252625 0.9073558449745178|austria|austria|slovenia
0.15884916484355927 0.8932193517684937|0.15887197852134705 0.8932462334632874|0.15760616958141327 0.8932952284812927|italy|italy|italy
0.15034964680671692 0.8794323801994324|0.15760616958141327 0.8932952284812927|0.1505812257528305 0.8924812078475952|italy|italy|italy
0.15034964680671692 0.8794323801994324|0.14702947437763214 0.889371395111084|0.14357124269008636 0.8790265321731567|italy|italy|italy
0.133552685379982 0.8823105692863464|0.13436928391456604 0.870671808719635|0.14357124269008636 0.8790265321731567|italy|italy|italy
0.2081652730703354 0.8910080194473267|0.19959262013435364 0.9384490847587585|0.15887197852134705 0.8932462334632874|italy|austria|italy
0.19959262013435364 0.9384490847587585|0.2081652730703354 0.8910080194473267|0.23015214502811432 0.908200740814209|austria|italy|italy
0.2523776590824127 0.9075399041175842|0.23015214502811432 0.908200740814209|0.25285837054252625 0.9073558449745178|slovenia|italy|slovenia
-5.827174518500463 0.8673387169837952|-5.830246214066641 0.8533192276954651|-5.783450756465093 0.8613702654838562|none|none|none
-5.827174518500463 0.8673387169837952|-5.793596003447668 0.8921156525611877|-5.82738778391947 0.8686122298240662|none|none|none
-5.830246214066641 0.8533192276954651|-5.876141909752981 0.825644314289093|-5.874926571046011 0.8246444463729858|none|none|none
-5.875472042952673 0.8250485062599182|-5.875304315482275 0.82466721534729|-5.874926571046011 0.8246444463729858|none|none|none
-5.875472042952673 0.8250485062599182|-5.876141909752981 0.825644314289093|-5.875925664101736 0.8241041898727417|none|none|none
-5.876141909752981 0.825644314289093|-5.830246214066641 0.8533192276954651|-5.876419160758154 0.8257606029510498|none|none|none
-5.876419160758154 0.8257606029510498|-5.912524108086721 0.8996002078056335|-5.925773892794744 0.8760373592376709|none|none|none
-5.927384946738378 0.8766003251075745|-5.927561614905493 0.8765530586242676|-5.925773892794744 0.8760373592376709|none|none|none
-5.949786905442373 0.9443140029907227|-5.9484480063067835 0.9441229104995728|-5.9505906144725245 0.9449551701545715|none|none|none
-6.013253215943472 0.9327464699745178|-6.0044665972339075 0.9010707139968872|-5.9505906144725245 0.9449551701545715|none|none|none
-5.912524108086721 0.8996002078056335|-5.9484480063067835 0.9441229104995728|-5.927561614905493 0.8765530586242676|none|none|none
-6.013253215943472 0.9327464699745178|-6.03332826892008 0.9218811988830566|-6.03032693663706 0.9073558449745178|none|none|none
-6.124336142336027 0.8932193517684937|-6.124313328658239 0.8932462334632874|-6.125579137598173 0.8932952284812927|none|none|none
-6.132835660372869 0.8794323801994324|-6.125579137598173 0.8932952284812927|-6.132604081426756 0.8924812078475952|none|none|none
-6.132835660372869 0.8794323801994324|-6.136155832801954 0.889371395111084|-6.1396140644895 0.8790265321731567|none|none|none
-6.075020034109251 0.8910080194473267|-6.083592687045233 0.9384490847587585|-6.124313328658239 0.8932462334632874|none|none|none
-6.083592687045233 0.9384490847587585|-6.075020034109251 0.8910080194473267|-6.053033162151472 0.908200740814209|none|none|none
-6.0308076480971735 0.9075399041175842|-6.053033162151472 0.908200740814209|-6.03032693663706 0.9073558449745178|none|none|none
-6.175940495227472 0.9113951325416565|-6.1552404950009745 0.8995224237442017|-6.15342460969557 0.9305922389030457|none|none|none
-6.149318639432089 0.8835502862930298|-6.149632621799604 0.8823105692863464|-6.1396140644895 0.8790265321731567|none|none|none
-6.149447757993833 0.8836399912834167|-6.145688612257139 0.8927138447761536|-6.1552404950009745 0.8995224237442017|none|none|none
-6.145688612257139 0.8927138447761536|-6.149447757993833 0.8836399912834167|-6.149318639432089 0.8835502862930298|none|none|none
-6.176474537943498 0.9994524717330933|-6.177558433507578 0.9971345067024231|-6.176397580896513 0.9993728399276733|none|none|none
-6.176474537943498 0.9994524717330933|-6.17558711418976 1.0008692741394043|-6.179202784095899 1.0011723041534424|none|none|none
-6.15342460969557 0.9305922389030457|-6.1492444465505045 0.9450815320014954|-6.150824699793951 0.9456931352615356|none|none|none
-6.177558433507578 0.9971345067024231|-6.147949490939276 0.9729107618331909|-6.1765042583095 0.9973060488700867|none|none|none
-6.147274632249967 0.9722180962562561|-6.147949490939276 0.9729107618331909|-6.150824699793951 0.9456931352615356|none|none|none
-6.179202784095899 1.0011723041534424|-6.17558711418976 1.0008692741394043|-6.176972124968664 1.0049993991851807|none|none|none
-6.204630252216951 1.0333166122436523|-6.176972124968664 1.0049993991851807|-6.1822867582189005 1.0361253023147583|none|none|none
-6.187435198818342 1.0506025552749634|-6.164521593843595 1.0453271865844727|-6.173226390277044 1.064864158630371|none|none|none
-6.205415655170576 1.0349980592727661|-6.204630252216951 1.0333166122436523|-6.1822867582189005 1.0361253023147583|none|none|none
-6.1822867582189005 1.0361253023147583|-6.18116353103985 1.0380088090896606|-6.187435198818342 1.0506025552749634|none|none|none
-6.107136715446607 1.0943467617034912|-6.090088475738661 0.9959394335746765|-6.049769852553503 1.0784871578216553|none|none|none
-6.04983297387232 1.0794355869293213|-6.052153695617811 1.0815197229385376|-6.049769852553503 1.0784871578216553|none|none|none
-6.1330700556384485 1.0141674280166626|-6.130636144672529 1.014562726020813|-6.16332865903248 1.0433533191680908|none|none|none
-6.090088475738661 0.9959394335746765|-6.130636144672529 1.014562726020813|-6.1305831412421625 1.014487385749817|none|none|none
-6.164521593843595 1.0453271865844727|-6.164199229572908 1.045555591583252|-6.173226390277044 1.064864158630371|none|none|none
-6.163329709564344 1.0433554649353027|-6.16332865903248 1.0433533191680908|-6.164199229572908 1.045555591583252|none|none|none
-6.052153695617811 1.0815197229385376|-6.04983297387232 1.0794355869293213|-6.0498463104115885 1.0804740190505981|none|none|none
-6.0498463104115885 1.0804740190505981|-6.048806745802061 1.0790544748306274|-6.02914992371668 1.1074249744415283|none|none|none
-5.987897042428152 1.0783109664916992|-5.988976959382192 1.0774887800216675|-5.987915430461065 1.0778824090957642|none|none|none
-6.048806745802061 1.0790544748306274|-5.986187938843862 1.0411739349365234|-5.988976959382192 1.0774887800216675|none|none|none
-5.914628360663549 1.072878122329712|-5.916500631962911 1.0728517770767212|-5.916382614766256 1.0726925134658813|none|none|none
-5.916500631962911 1.0728517770767212|-5.919160340224401 1.0710982084274292|-5.916639242564337 1.0726125240325928|none|none|none
-5.987763766442434 1.0776066780090332|-5.987211738024847 1.0787798166275024|-5.987749550734655 1.0776984691619873|none|none|none
-5.987749550734655 1.0776984691619873|-5.987897042428152 1.0783109664916992|-5.987915430461065 1.0778824090957642|none|none|none
-5.987763766442434 1.0776066780090332|-5.986187938843862 1.0411739349365234|-5.943559084330694 1.059388279914856|none|none|none
-5.919160340224401 1.0710982084274292|-5.943559084330694 1.059388279914856|-5.913756702338354 1.0492497682571411|none|none|none
-5.889511499797003 1.0449435710906982|-5.914628360663549 1.072878122329712|-5.913756702338354 1.0492497682571411|none|none|none
-5.813494686280386 0.9206157922744751|-5.801853809748785 0.9359362721443176|-5.87150758901705 0.9258211255073547|none|none|none
-5.82738778391947 0.8686122298240662|-5.793596003447668 0.8921156525611877|-5.813494686280386 0.9206157922744751|none|none|none
-5.889511499797003 1.0449435710906982|-5.9351122120963495 1.012313961982727|-5.912400994692938 0.9766460657119751|none|none|none
-5.87150758901705 0.9258211255073547|-5.801853809748785 0.9359362721443176|-5.912400994692938 0.9766460657119751|none|none|none
0.10012225806713104 0.8860689997673035|0.12794481217861176 0.8995224237442017|0.1072448119521141 0.9113951325416565|france|italy|switzerland
0.10569000244140625 0.9121422171592712|0.1072448119521141 0.9113951325416565|0.12976069748401642 0.9305922389030457|switzerland|switzerland|switzerland
0.10012225806713104 0.8860689997673035|0.13373754918575287 0.8836399912834167|0.12794481217861176 0.8995224237442017|france|italy|italy
0.13373754918575287 0.8836399912834167|0.133552685379982 0.8823105692863464|0.13386666774749756 0.8835502862930298|italy|italy|italy
0.04137222468852997 0.9813247323036194|0.041401732712984085 0.9812441468238831|0.10398252308368683 1.0011723041534424|france|france|luxembourg
0.10562687367200851 0.9971345067024231|0.1067107692360878 0.9994524717330933|0.10398252308368683 1.0011723041534424|luxembourg|luxembourg|luxembourg
0.10569000244140625 0.9121422171592712|0.12976069748401642 0.9305922389030457|0.13236060738563538 0.9456931352615356|switzerland|switzerland|switzerland
0.13523581624031067 0.9729107618331909|0.10562687367200851 0.9971345067024231|0.13236060738563538 0.9456931352615356|france|luxembourg|switzerland
0.07855505496263504 1.0333166122436523|0.10398252308368683 1.0011723041534424|0.10621318221092224 1.0049993991851807|belgium|luxembourg|luxembourg
0.07772249728441238 1.034847378730774|0.0770222619175911 1.0341702699661255|0.07773306220769882 1.034847378730774|belgium|belgium|belgium
0.0770222619175911 1.0341702699661255|0.07855505496263504 1.0333166122436523|0.07773306220769882 1.034847378730774|belgium|belgium|belgium
0.09353939443826675 1.057306170463562|0.0957501083612442 1.0506025552749634|0.10323291271924973 1.065505027770996|netherlands|netherlands|netherlands
0.0957501083612442 1.0506025552749634|0.10995891690254211 1.064864158630371|0.10323291271924973 1.065505027770996|netherlands|netherlands|netherlands
0.11953960359096527 1.0729053020477295|0.11811304837465286 1.073102355003357|0.10995891690254211 1.064864158630371|netherlands|netherlands|netherlands
0.11811304837465286 1.073102355003357|0.11953960359096527 1.0729053020477295|0.11832752823829651 1.07425856590271|netherlands|netherlands|netherlands
0.0957501083612442 1.0506025552749634|0.09353939443826675 1.057306170463562|0.08603066205978394 1.0542844533920288|netherlands|netherlands|netherlands
0.07776965200901031 1.0349980592727661|0.10089854896068573 1.0361253023147583|0.0957501083612442 1.0506025552749634|belgium|netherlands|netherlands
0.07855505496263504 1.0333166122436523|0.07776965200901031 1.0349980592727661|0.07773306220769882 1.034847378730774|belgium|belgium|belgium
0.12808886170387268 1.07042396068573|0.11953960359096527 1.0729053020477295|0.10995891690254211 1.064864158630371|germany|netherlands|netherlands
0.2310316115617752 1.0815197229385376|0.17604859173297882 1.0943467617034912|0.23341545462608337 1.0784871578216553|germany|germany|germany
0.1525491625070572 1.014562726020813|0.131391704082489 1.0710840225219727|0.11985664814710617 1.0433533191680908|germany|germany|germany
0.1930968314409256 0.9959394335746765|0.17604859173297882 1.0943467617034912|0.1525491625070572 1.014562726020813|germany|germany|germany
0.11898607760667801 1.045555591583252|0.12808886170387268 1.07042396068573|0.10995891690254211 1.064864158630371|germany|germany|netherlands
0.11985664814710617 1.0433533191680908|0.131391704082489 1.0710840225219727|0.11898607760667801 1.045555591583252|germany|germany|germany
0.2310316115617752 1.0815197229385376|0.23333899676799774 1.0804740190505981|0.2540353834629059 1.1074249744415283|germany|germany|poland
0.2952882647514343 1.0783109664916992|0.2913622260093689 1.1155198812484741|0.2942083477973938 1.0774887800216675|poland|poland|poland
0.23437856137752533 1.0790544748306274|0.2942083477973938 1.0774887800216675|0.2540353834629059 1.1074249744415283|germany|poland|poland
0.3666846752166748 1.0728517770767212|0.368556946516037 1.072878122329712|0.40412768721580505 1.0985859632492065|poland|poland|poland
0.36402496695518494 1.0710982084274292|0.3666846752166748 1.0728517770767212|0.3254508674144745 1.134864330291748|poland|poland|poland
0.29543575644493103 1.0776984691619873|0.2959735691547394 1.0787798166275024|0.2952882647514343 1.0783109664916992|poland|poland|poland
0.2959735691547394 1.0787798166275024|0.2954215407371521 1.0776066780090332|0.3396262228488922 1.059388279914856|poland|poland|poland
0.36402496695518494 1.0710982084274292|0.3254508674144745 1.134864330291748|0.3396262228488922 1.059388279914856|poland|poland|poland
0.40412768721580505 1.0985859632492065|0.368556946516037 1.072878122329712|0.3936738073825836 1.0449435710906982|poland|poland|poland
0.48106685280799866 1.1212871074676514|0.3936738073825836 1.0449435710906982|0.5322830677032471 1.022627353668213|belarus|poland|ukraine
0.4813314974308014 0.9359362721443176|0.3936738073825836 1.0449435710906982|0.37078431248664856 0.9766460657119751|romania|poland|slovak-republic
6.578455183898107 1.0778824090957642|6.57739365497698 1.0774887800216675|6.578508112822668 1.0777168273925781|none|none|none
6.514216918741361 1.0815197229385376|6.516524303947584 1.0804740190505981|6.537220690642492 1.1074249744415283|none|none|none
6.578621063624517 1.0776984691619873|6.578455183898107 1.0778824090957642|6.578508112822668 1.0777168273925781|none|none|none
6.403041955326692 1.0433533191680908|6.414577011262075 1.0710840225219727|6.402171384786264 1.045555591583252|none|none|none
6.433300558720724 1.0141674280166626|6.435734469686643 1.014562726020813|6.403041955326692 1.0433533191680908|none|none|none
6.435634408389227 1.0139358043670654|6.435644526277677 1.0139464139938354|6.435734469686643 1.014562726020813|none|none|none
6.434739489351408 1.0137295722961426|6.435634408389227 1.0139358043670654|6.434648577366964 1.0138473510742188|none|none|none
6.435644526277677 1.0139464139938354|6.435634408389227 1.0139358043670654|6.435642961655752 1.0139164924621582|none|none|none
6.434109423552648 1.0135481357574463|6.434639174734251 1.0138053894042969|6.434648577366964 1.0138473510742188|none|none|none
6.434041965995924 1.0133090019226074|6.433869708572523 1.0133745670318604|6.433856357132093 1.013363242149353|none|none|none
6.433804426585333 1.0133403539657593|6.433779169117109 1.0132958889007568|6.433856357132093 1.013363242149353|none|none|none
6.433887679372923 1.0134093761444092|6.434109423552648 1.0135481357574463|6.433869872485296 1.013450026512146|none|none|none
6.434041965995924 1.0133090019226074|6.433887679372923 1.0134093761444092|6.433869708572523 1.0133745670318604|none|none|none
6.433081690465109 1.0133112668991089|6.433804426585333 1.0133403539657593|6.433869872485296 1.013450026512146|none|none|none
6.435644526277677 1.0139464139938354|6.4356504569398325 1.0139474868774414|6.435674552117483 1.0139580965042114|none|none|none
6.434109423552648 1.0135481357574463|6.433300558720724 1.0141674280166626|6.433869872485296 1.013450026512146|none|none|none
6.403041955326692 1.0433533191680908|6.4030210117446344 1.043347954750061|6.4026574606644076 1.0359764099121094|none|none|none
6.4030210117446344 1.043347954750061|6.401983428989546 1.0442203283309937|6.4026574606644076 1.0359764099121094|none|none|none
6.401983428989546 1.0442203283309937|6.401849020515577 1.0453271865844727|6.385207083319322 1.0380088090896606|none|none|none
6.385207083319322 1.0380088090896606|6.401849020515577 1.0453271865844727|6.37893541554083 1.0506025552749634|none|none|none
6.376724701617853 1.057306170463562|6.37893541554083 1.0506025552749634|6.386418219898836 1.065505027770996|none|none|none
6.37893541554083 1.0506025552749634|6.393144224082128 1.064864158630371|6.386418219898836 1.065505027770996|none|none|none
